% This data was collected by Sergio Giraldo, MTG, Pompeu Fabra University, 2016 (sergio.giraldo@upf.edu). If you make use of this data please refer to the following citattions:
% Giraldo, Sergio, and Ramirez, Rafael (2015). Computational modeling of ornamentation in jazz guitar music, In proc. of International Symposium in Performance Science, ISPS 2015, September, Kyoto, Japan.
% Giraldo, Sergio, and Ramirez, Rafael(2015) . Computational Generation and Synthesis of Jazz Guitar Ornaments using Machine Learning Modeling. In proc. of International Workshop in Machine Learning and Music MML 2015, August, Vancouver, Canada.

@relation Darn_that_dream_score

@ATTRIBUTE onset_b numeric
@ATTRIBUTE dur_b numeric
@ATTRIBUTE ch numeric
@ATTRIBUTE pitch numeric
@ATTRIBUTE vel numeric
@ATTRIBUTE onset_s numeric
@ATTRIBUTE dur_s numeric
@ATTRIBUTE measure numeric
@ATTRIBUTE pre_dur_b numeric
@ATTRIBUTE pre_dur_s numeric
@ATTRIBUTE nxt_dur_b numeric
@ATTRIBUTE nxt_dur_s numeric
@ATTRIBUTE pre_ionset_s numeric
@ATTRIBUTE nxt_ionset_s numeric
@ATTRIBUTE onset_b_mod numeric
@ATTRIBUTE pitch_mod numeric
@ATTRIBUTE n_simult numeric
@ATTRIBUTE prev_int numeric
@ATTRIBUTE next_int numeric
@ATTRIBUTE keyFifths numeric
@ATTRIBUTE keyMode {  }
@ATTRIBUTE note2key numeric
@ATTRIBUTE chord { A7 B5 B7 B9 Bb7 C6 C7 D7 E E7 Eb6 Eb7 F7 G G6 G7 }
@ATTRIBUTE chord_id numeric
@ATTRIBUTE chord_type { 5 6 7 9 mayor }
@ATTRIBUTE note2chord numeric
@ATTRIBUTE isChordN { n y }
@ATTRIBUTE mtr { s ss w ww }
@ATTRIBUTE nar1 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar2 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar3 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE tempo numeric
@ATTRIBUTE phrase { f i m }
@ATTRIBUTE fileName { Darn_that_dream.xml }

@data
92.000000,1.997917,1.000000,70.000000,80.000000,69.000184,1.498441,23.000000,1.997917,1.498441,1.997917,1.498441,69.000184,70.500188,4.000000,10.000000,4.000000,-5.000000,-20.000000,1.000000,,3.000000,Eb7,4.000000,7,6.000000,n,ww,R,VP,IR,79.999800,f,Darn_that_dream.xml
94.000000,1.997917,1.000000,50.000000,80.000000,70.500188,1.498441,24.000000,1.997917,1.498441,1.997917,1.498441,69.000184,70.500188,2.000000,2.000000,4.000000,20.000000,4.000000,1.000000,,5.000000,G,7.000000,mayor,5.000000,n,ww,VP,IR,VP,79.999800,i,Darn_that_dream.xml
94.000000,1.997917,1.000000,54.000000,80.000000,70.500188,1.498441,24.000000,1.997917,1.498441,1.997917,1.498441,70.500188,70.500188,2.000000,6.000000,4.000000,-4.000000,6.000000,1.000000,,1.000000,G,7.000000,mayor,1.000000,n,ww,IR,VP,VR,79.999800,m,Darn_that_dream.xml
94.000000,1.997917,1.000000,60.000000,80.000000,70.500188,1.498441,24.000000,1.997917,1.498441,1.997917,1.498441,70.500188,70.500188,2.000000,0.000000,4.000000,-6.000000,4.000000,1.000000,,7.000000,G,7.000000,mayor,7.000000,n,ww,VP,VR,VR,79.999800,m,Darn_that_dream.xml
94.000000,1.997917,1.000000,64.000000,80.000000,70.500188,1.498441,24.000000,1.997917,1.498441,1.997917,1.498441,70.500188,70.500188,2.000000,4.000000,4.000000,-4.000000,6.000000,1.000000,,3.000000,G,7.000000,mayor,3.000000,n,ww,VR,VR,IR,79.999800,m,Darn_that_dream.xml
94.000000,1.997917,1.000000,70.000000,80.000000,70.500188,1.498441,24.000000,1.997917,1.498441,0.997917,0.748439,70.500188,72.000192,2.000000,10.000000,4.000000,-6.000000,-27.000000,1.000000,,3.000000,G,7.000000,mayor,3.000000,n,ww,VR,IR,P,79.999800,f,Darn_that_dream.xml
96.000000,0.997917,1.000000,43.000000,80.000000,72.000192,0.748439,24.000000,1.997917,1.498441,0.997917,0.748439,70.500188,72.000192,4.000000,7.000000,3.000000,27.000000,11.000000,1.000000,,0.000000,Bb7,11.000000,7,4.000000,y,ww,IR,P,P,79.999800,i,Darn_that_dream.xml
96.000000,0.997917,1.000000,54.000000,80.000000,72.000192,0.748439,24.000000,0.997917,0.748439,0.997917,0.748439,72.000192,72.000192,4.000000,6.000000,3.000000,-11.000000,5.000000,1.000000,,1.000000,Bb7,11.000000,7,5.000000,n,ww,P,P,SB,79.999800,m,Darn_that_dream.xml
96.000000,0.997917,1.000000,59.000000,80.000000,72.000192,0.748439,24.000000,0.997917,0.748439,0.997917,0.748439,72.000192,72.000192,4.000000,11.000000,3.000000,-5.000000,3.000000,1.000000,,4.000000,Bb7,11.000000,7,0.000000,y,ww,P,SB,VR,79.999800,m,Darn_that_dream.xml
96.000000,0.997917,1.000000,62.000000,80.000000,72.000192,0.748439,24.000000,0.997917,0.748439,0.997917,0.748439,72.000192,72.750194,4.000000,2.000000,3.000000,-3.000000,5.000000,1.000000,,5.000000,Bb7,11.000000,7,9.000000,n,ww,SB,VR,SA,79.999800,m,Darn_that_dream.xml
97.000000,0.997917,1.000000,67.000000,80.000000,72.750194,0.748439,25.000000,0.997917,0.748439,1.497917,1.123440,72.000192,73.500196,1.000000,7.000000,0.000000,-5.000000,-21.000000,1.000000,,0.000000,Eb7,4.000000,7,3.000000,n,ww,VR,SA,IR,79.999800,f,Darn_that_dream.xml
98.000000,1.497917,1.000000,46.000000,80.000000,73.500196,1.123440,25.000000,0.997917,0.748439,1.497917,1.123440,72.750194,73.500196,2.000000,10.000000,3.000000,21.000000,9.000000,1.000000,,3.000000,A7,9.000000,7,1.000000,n,ww,SA,IR,P,79.999800,i,Darn_that_dream.xml
98.000000,1.497917,1.000000,55.000000,80.000000,73.500196,1.123440,25.000000,1.497917,1.123440,1.497917,1.123440,73.500196,73.500196,2.000000,7.000000,3.000000,-9.000000,6.000000,1.000000,,0.000000,A7,9.000000,7,2.000000,n,ww,IR,P,SB,79.999800,m,Darn_that_dream.xml
98.000000,1.497917,1.000000,61.000000,80.000000,73.500196,1.123440,25.000000,1.497917,1.123440,1.497917,1.123440,73.500196,73.500196,2.000000,1.000000,3.000000,-6.000000,2.000000,1.000000,,6.000000,A7,9.000000,7,8.000000,n,ww,P,SB,VR,79.999800,m,Darn_that_dream.xml
98.000000,1.497917,1.000000,63.000000,80.000000,73.500196,1.123440,25.000000,1.497917,1.123440,0.497917,0.373438,73.500196,74.625199,2.000000,3.000000,3.000000,-2.000000,1.000000,1.000000,,4.000000,A7,9.000000,7,6.000000,n,ww,SB,VR,IR,79.999800,f,Darn_that_dream.xml
99.500000,0.497917,1.000000,64.000000,80.000000,74.625199,0.373438,25.000000,1.497917,1.123440,0.997917,0.748439,73.500196,75.000200,3.500000,4.000000,0.000000,-1.000000,-19.000000,1.000000,,3.000000,A7,9.000000,7,5.000000,n,ww,VR,IR,P,79.999800,i,Darn_that_dream.xml
100.000000,0.997917,1.000000,45.000000,80.000000,75.000200,0.748439,25.000000,0.497917,0.373438,0.997917,0.748439,74.625199,75.000200,4.000000,9.000000,3.000000,19.000000,10.000000,1.000000,,2.000000,B7,11.000000,7,2.000000,n,ww,IR,P,P,79.999800,i,Darn_that_dream.xml
100.000000,0.997917,1.000000,55.000000,80.000000,75.000200,0.748439,25.000000,0.997917,0.748439,0.997917,0.748439,75.000200,75.000200,4.000000,7.000000,3.000000,-10.000000,5.000000,1.000000,,0.000000,B7,11.000000,7,4.000000,y,ww,P,P,SB,79.999800,m,Darn_that_dream.xml
100.000000,0.997917,1.000000,60.000000,80.000000,75.000200,0.748439,25.000000,0.997917,0.748439,0.997917,0.748439,75.000200,75.000200,4.000000,0.000000,3.000000,-5.000000,4.000000,1.000000,,7.000000,B7,11.000000,7,11.000000,n,ww,P,SB,VR,79.999800,m,Darn_that_dream.xml
100.000000,0.997917,1.000000,64.000000,80.000000,75.000200,0.748439,25.000000,0.997917,0.748439,0.997917,0.748439,75.000200,75.750202,4.000000,4.000000,3.000000,-4.000000,5.000000,1.000000,,3.000000,B7,11.000000,7,7.000000,y,ww,SB,VR,SA,79.999800,m,Darn_that_dream.xml
101.000000,0.997917,1.000000,69.000000,80.000000,75.750202,0.748439,26.000000,0.997917,0.748439,1.497917,1.123440,75.000200,76.500204,1.000000,9.000000,0.000000,-5.000000,-22.000000,1.000000,,2.000000,B7,11.000000,7,2.000000,n,ww,VR,SA,IR,79.999800,f,Darn_that_dream.xml
102.000000,1.497917,1.000000,47.000000,80.000000,76.500204,1.123440,26.000000,0.997917,0.748439,1.497917,1.123440,75.750202,76.500204,2.000000,11.000000,3.000000,22.000000,10.000000,1.000000,,4.000000,E,4.000000,mayor,7.000000,n,s,SA,IR,P,79.999800,i,Darn_that_dream.xml
102.000000,1.497917,1.000000,57.000000,80.000000,76.500204,1.123440,26.000000,1.497917,1.123440,1.497917,1.123440,76.500204,76.500204,2.000000,9.000000,3.000000,-10.000000,6.000000,1.000000,,2.000000,E,4.000000,mayor,5.000000,n,s,IR,P,SB,79.999800,m,Darn_that_dream.xml
102.000000,1.497917,1.000000,63.000000,80.000000,76.500204,1.123440,26.000000,1.497917,1.123440,1.497917,1.123440,76.500204,76.500204,2.000000,3.000000,3.000000,-6.000000,2.000000,1.000000,,4.000000,E,4.000000,mayor,1.000000,n,s,P,SB,VR,79.999800,m,Darn_that_dream.xml
102.000000,1.497917,1.000000,65.000000,80.000000,76.500204,1.123440,26.000000,1.497917,1.123440,0.497917,0.373438,76.500204,77.625207,2.000000,5.000000,3.000000,-2.000000,1.000000,1.000000,,2.000000,E,4.000000,mayor,1.000000,n,s,SB,VR,IR,79.999800,f,Darn_that_dream.xml
103.500000,0.497917,1.000000,66.000000,80.000000,77.625207,0.373438,26.000000,1.497917,1.123440,0.997917,0.748439,76.500204,78.000208,3.500000,6.000000,0.000000,-1.000000,-14.000000,1.000000,,1.000000,E,4.000000,mayor,2.000000,n,ww,VR,IR,P,79.999800,i,Darn_that_dream.xml
104.000000,0.997917,1.000000,52.000000,80.000000,78.000208,0.748439,27.000000,0.497917,0.373438,0.997917,0.748439,77.625207,78.000208,0.000000,4.000000,3.000000,14.000000,7.000000,1.000000,,3.000000,A7,9.000000,7,5.000000,n,ww,IR,P,P,79.999800,m,Darn_that_dream.xml
104.000000,0.997917,1.000000,59.000000,80.000000,78.000208,0.748439,27.000000,0.997917,0.748439,0.997917,0.748439,78.000208,78.000208,0.000000,11.000000,3.000000,-7.000000,3.000000,1.000000,,4.000000,A7,9.000000,7,2.000000,n,ww,P,P,IP,79.999800,m,Darn_that_dream.xml
104.000000,0.997917,1.000000,62.000000,80.000000,78.000208,0.748439,27.000000,0.997917,0.748439,0.997917,0.748439,78.000208,78.000208,0.000000,2.000000,3.000000,-3.000000,5.000000,1.000000,,5.000000,A7,9.000000,7,7.000000,y,ww,P,IP,VP,79.999800,m,Darn_that_dream.xml
104.000000,0.997917,1.000000,67.000000,80.000000,78.000208,0.748439,27.000000,0.997917,0.748439,0.997917,0.748439,78.000208,78.750210,0.000000,7.000000,3.000000,-5.000000,4.000000,1.000000,,0.000000,A7,9.000000,7,2.000000,n,ww,IP,VP,VR,79.999800,m,Darn_that_dream.xml
105.000000,0.997917,1.000000,71.000000,80.000000,78.750210,0.748439,27.000000,0.997917,0.748439,0.497917,0.373438,78.000208,79.500212,1.000000,11.000000,0.000000,-4.000000,-3.000000,1.000000,,4.000000,C6,0.000000,6,11.000000,n,ww,VP,VR,IR,79.999800,m,Darn_that_dream.xml
106.000000,0.497917,1.000000,68.000000,80.000000,79.500212,0.373438,27.000000,0.997917,0.748439,0.997917,0.748439,78.750210,79.500212,2.000000,8.000000,0.000000,3.000000,-14.000000,1.000000,,1.000000,B7,11.000000,7,3.000000,n,ww,VR,IR,P,79.999800,m,Darn_that_dream.xml
106.000000,0.997917,1.000000,54.000000,80.000000,79.500212,0.748439,27.000000,0.497917,0.373438,0.997917,0.748439,79.500212,79.500212,2.000000,6.000000,2.000000,14.000000,6.000000,1.000000,,1.000000,B7,11.000000,7,5.000000,n,ww,IR,P,P,79.999800,m,Darn_that_dream.xml
106.000000,0.997917,1.000000,60.000000,80.000000,79.500212,0.748439,27.000000,0.997917,0.748439,0.997917,0.748439,79.500212,79.500212,2.000000,0.000000,2.000000,-6.000000,4.000000,1.000000,,7.000000,B7,11.000000,7,11.000000,n,ww,P,P,P,79.999800,m,Darn_that_dream.xml
106.000000,0.997917,1.000000,64.000000,80.000000,79.500212,0.748439,27.000000,0.997917,0.748439,0.497917,0.373438,79.500212,79.875213,2.000000,4.000000,2.000000,-4.000000,5.000000,1.000000,,3.000000,B7,11.000000,7,7.000000,y,ww,P,P,P,79.999800,m,Darn_that_dream.xml
106.500000,0.497917,1.000000,69.000000,80.000000,79.875213,0.373438,27.000000,0.997917,0.748439,0.497917,0.373438,79.500212,80.250214,2.500000,9.000000,0.000000,-5.000000,2.000000,1.000000,,2.000000,B7,11.000000,7,2.000000,n,ww,P,P,SB,79.999800,m,Darn_that_dream.xml
107.000000,0.497917,1.000000,71.000000,80.000000,80.250214,0.373438,27.000000,0.497917,0.373438,0.497917,0.373438,79.875213,80.625215,3.000000,11.000000,0.000000,-2.000000,1.000000,1.000000,,4.000000,B7,11.000000,7,0.000000,y,ww,P,SB,VR,79.999800,m,Darn_that_dream.xml
107.500000,0.497917,1.000000,72.000000,80.000000,80.625215,0.373438,27.000000,0.497917,0.373438,0.997917,0.748439,80.250214,81.000216,3.500000,0.000000,0.000000,-1.000000,2.000000,1.000000,,7.000000,B7,11.000000,7,11.000000,n,ww,SB,VR,IR,79.999800,m,Darn_that_dream.xml
108.000000,0.997917,1.000000,74.000000,80.000000,81.000216,0.748439,28.000000,0.497917,0.373438,1.997917,1.498441,80.625215,81.000216,0.000000,2.000000,3.000000,-2.000000,-15.000000,1.000000,,5.000000,B5,11.000000,5,9.000000,n,ww,VR,IR,VP,79.999800,m,Darn_that_dream.xml
108.000000,1.997917,1.000000,59.000000,80.000000,81.000216,1.498441,28.000000,0.997917,0.748439,1.997917,1.498441,81.000216,81.000216,0.000000,11.000000,4.000000,15.000000,6.000000,1.000000,,4.000000,B5,11.000000,5,0.000000,n,ww,IR,VP,VR,79.999800,m,Darn_that_dream.xml
108.000000,1.997917,1.000000,65.000000,80.000000,81.000216,1.498441,28.000000,1.997917,1.498441,1.997917,1.498441,81.000216,81.000216,0.000000,5.000000,4.000000,-6.000000,4.000000,1.000000,,2.000000,B5,11.000000,5,6.000000,n,ww,VP,VR,VR,79.999800,m,Darn_that_dream.xml
108.000000,1.997917,1.000000,69.000000,80.000000,81.000216,1.498441,28.000000,1.997917,1.498441,0.997917,0.748439,81.000216,81.750218,0.000000,9.000000,4.000000,-4.000000,7.000000,1.000000,,2.000000,B5,11.000000,5,2.000000,n,ww,VR,VR,IR,79.999800,m,Darn_that_dream.xml
109.000000,0.997917,1.000000,76.000000,80.000000,81.750218,0.748439,28.000000,1.997917,1.498441,1.997917,1.498441,81.000216,82.500220,1.000000,4.000000,3.000000,-7.000000,-20.000000,1.000000,,3.000000,E7,4.000000,7,0.000000,y,ww,VR,IR,P,79.999800,f,Darn_that_dream.xml
110.000000,1.997917,1.000000,56.000000,80.000000,82.500220,1.498441,28.000000,0.997917,0.748439,1.997917,1.498441,81.750218,82.500220,2.000000,8.000000,4.000000,20.000000,6.000000,1.000000,,1.000000,A7,9.000000,7,1.000000,n,ww,IR,P,SB,79.999800,i,Darn_that_dream.xml
110.000000,1.997917,1.000000,62.000000,80.000000,82.500220,1.498441,28.000000,1.997917,1.498441,1.997917,1.498441,82.500220,82.500220,2.000000,2.000000,4.000000,-6.000000,4.000000,1.000000,,5.000000,A7,9.000000,7,7.000000,y,ww,P,SB,R,79.999800,m,Darn_that_dream.xml
110.000000,1.997917,1.000000,66.000000,80.000000,82.500220,1.498441,28.000000,1.997917,1.498441,1.997917,1.498441,82.500220,82.500220,2.000000,6.000000,4.000000,-4.000000,5.000000,1.000000,,1.000000,A7,9.000000,7,3.000000,n,ww,SB,R,VP,79.999800,m,Darn_that_dream.xml
110.000000,1.997917,1.000000,71.000000,80.000000,82.500220,1.498441,28.000000,1.997917,1.498441,1.497917,1.123440,82.500220,82.875221,2.000000,11.000000,4.000000,-5.000000,-31.000000,1.000000,,4.000000,A7,9.000000,7,2.000000,n,ww,R,VP,IR,79.999800,f,Darn_that_dream.xml
110.500000,1.497917,1.000000,40.000000,80.000000,82.875221,1.123440,28.000000,1.997917,1.498441,1.997917,1.498441,82.500220,84.000224,2.500000,4.000000,4.000000,31.000000,5.000000,1.000000,,3.000000,A7,9.000000,7,5.000000,n,ww,VP,IR,IP,79.999800,i,Darn_that_dream.xml
112.000000,1.997917,1.000000,45.000000,80.000000,84.000224,1.498441,29.000000,1.497917,1.123440,0.997917,0.748439,82.875221,84.750226,0.000000,9.000000,2.000000,-5.000000,26.000000,1.000000,,2.000000,F7,5.000000,7,4.000000,y,ww,IR,IP,P,79.999800,f,Darn_that_dream.xml
113.000000,0.997917,1.000000,71.000000,80.000000,84.750226,0.748439,29.000000,1.997917,1.498441,0.997917,0.748439,84.000224,84.750226,1.000000,11.000000,2.000000,-26.000000,3.000000,1.000000,,4.000000,F7,5.000000,7,6.000000,n,ww,IP,P,IP,79.999800,i,Darn_that_dream.xml
113.000000,0.997917,1.000000,74.000000,80.000000,84.750226,0.748439,29.000000,0.997917,0.748439,0.497917,0.373438,84.750226,85.500228,1.000000,2.000000,2.000000,-3.000000,-2.000000,1.000000,,5.000000,F7,5.000000,7,3.000000,n,ww,P,IP,IP,79.999800,f,Darn_that_dream.xml
114.000000,0.497917,1.000000,72.000000,80.000000,85.500228,0.373438,29.000000,0.997917,0.748439,0.497917,0.373438,84.750226,85.500228,2.000000,0.000000,0.000000,2.000000,-3.000000,1.000000,,7.000000,B7,11.000000,7,11.000000,n,ww,IP,IP,IP,79.999800,i,Darn_that_dream.xml
114.000000,0.497917,1.000000,69.000000,80.000000,85.500228,0.373438,29.000000,0.497917,0.373438,0.497917,0.373438,85.500228,85.875229,2.000000,9.000000,0.000000,3.000000,2.000000,1.000000,,2.000000,B7,11.000000,7,2.000000,n,ww,IP,IP,IP,79.999800,m,Darn_that_dream.xml
114.500000,0.497917,1.000000,71.000000,80.000000,85.875229,0.373438,29.000000,0.497917,0.373438,0.497917,0.373438,85.500228,85.875229,2.500000,11.000000,0.000000,-2.000000,-4.000000,1.000000,,4.000000,B7,11.000000,7,0.000000,y,ww,IP,IP,IP,79.999800,m,Darn_that_dream.xml
114.500000,0.497917,1.000000,67.000000,80.000000,85.875229,0.373438,29.000000,0.497917,0.373438,0.497917,0.373438,85.875229,86.250230,2.500000,7.000000,0.000000,4.000000,2.000000,1.000000,,0.000000,B7,11.000000,7,4.000000,y,ww,IP,IP,IP,79.999800,m,Darn_that_dream.xml
115.000000,0.497917,1.000000,69.000000,80.000000,86.250230,0.373438,29.000000,0.497917,0.373438,0.497917,0.373438,85.875229,86.250230,3.000000,9.000000,0.000000,-2.000000,-4.000000,1.000000,,2.000000,B7,11.000000,7,2.000000,n,ww,IP,IP,VP,79.999800,m,Darn_that_dream.xml
115.000000,0.497917,1.000000,65.000000,80.000000,86.250230,0.373438,29.000000,0.497917,0.373438,0.497917,0.373438,86.250230,86.625231,3.000000,5.000000,0.000000,4.000000,2.000000,1.000000,,2.000000,B7,11.000000,7,6.000000,n,ww,IP,VP,VR,79.999800,m,Darn_that_dream.xml
115.500000,0.497917,1.000000,67.000000,80.000000,86.625231,0.373438,29.000000,0.497917,0.373438,0.497917,0.373438,86.250230,86.625231,3.500000,7.000000,0.000000,-2.000000,-4.000000,1.000000,,0.000000,Eb7,4.000000,7,3.000000,n,ww,VP,VR,IR,79.999800,m,Darn_that_dream.xml
115.500000,0.497917,1.000000,63.000000,80.000000,86.625231,0.373438,29.000000,0.497917,0.373438,0.997917,0.748439,86.625231,87.000232,3.500000,3.000000,0.000000,4.000000,-16.000000,1.000000,,4.000000,Eb7,4.000000,7,1.000000,n,ww,VR,IR,P,79.999800,m,Darn_that_dream.xml
116.000000,0.997917,1.000000,47.000000,80.000000,87.000232,0.748439,30.000000,0.497917,0.373438,0.997917,0.748439,86.625231,87.000232,0.000000,11.000000,3.000000,16.000000,10.000000,1.000000,,4.000000,Eb7,4.000000,7,7.000000,y,ww,IR,P,P,79.999800,m,Darn_that_dream.xml
116.000000,0.997917,1.000000,57.000000,80.000000,87.000232,0.748439,30.000000,0.997917,0.748439,0.997917,0.748439,87.000232,87.000232,0.000000,9.000000,3.000000,-10.000000,5.000000,1.000000,,2.000000,Eb7,4.000000,7,5.000000,n,ww,P,P,SB,79.999800,m,Darn_that_dream.xml
116.000000,0.997917,1.000000,62.000000,80.000000,87.000232,0.748439,30.000000,0.997917,0.748439,0.997917,0.748439,87.000232,87.000232,0.000000,2.000000,3.000000,-5.000000,4.000000,1.000000,,5.000000,Eb7,4.000000,7,2.000000,n,ww,P,SB,VR,79.999800,m,Darn_that_dream.xml
116.000000,0.997917,1.000000,66.000000,80.000000,87.000232,0.748439,30.000000,0.997917,0.748439,0.997917,0.748439,87.000232,87.750234,0.000000,6.000000,3.000000,-4.000000,3.000000,1.000000,,1.000000,Eb7,4.000000,7,2.000000,n,ww,SB,VR,IR,79.999800,m,Darn_that_dream.xml
117.000000,0.997917,1.000000,69.000000,80.000000,87.750234,0.748439,30.000000,0.997917,0.748439,0.997917,0.748439,87.000232,88.500236,1.000000,9.000000,0.000000,-3.000000,-23.000000,1.000000,,2.000000,Eb7,4.000000,7,5.000000,n,ww,VR,IR,P,79.999800,f,Darn_that_dream.xml
118.000000,0.997917,1.000000,46.000000,80.000000,88.500236,0.748439,30.000000,0.997917,0.748439,0.997917,0.748439,87.750234,88.500236,2.000000,10.000000,3.000000,23.000000,10.000000,1.000000,,3.000000,A7,9.000000,7,1.000000,n,ww,IR,P,IP,79.999800,i,Darn_that_dream.xml
118.000000,0.997917,1.000000,56.000000,80.000000,88.500236,0.748439,30.000000,0.997917,0.748439,0.997917,0.748439,88.500236,88.500236,2.000000,8.000000,3.000000,-10.000000,5.000000,1.000000,,1.000000,A7,9.000000,7,1.000000,n,ww,P,IP,VP,79.999800,m,Darn_that_dream.xml
118.000000,0.997917,1.000000,61.000000,80.000000,88.500236,0.748439,30.000000,0.997917,0.748439,0.997917,0.748439,88.500236,88.500236,2.000000,1.000000,3.000000,-5.000000,4.000000,1.000000,,6.000000,A7,9.000000,7,8.000000,n,ww,IP,VP,VR,79.999800,m,Darn_that_dream.xml
118.000000,0.997917,1.000000,65.000000,80.000000,88.500236,0.748439,30.000000,0.997917,0.748439,0.997917,0.748439,88.500236,89.250238,2.000000,5.000000,3.000000,-4.000000,-2.000000,1.000000,,2.000000,A7,9.000000,7,4.000000,y,ww,VP,VR,IR,79.999800,m,Darn_that_dream.xml
119.000000,0.997917,1.000000,63.000000,80.000000,89.250238,0.748439,30.000000,0.997917,0.748439,1.997917,1.498441,88.500236,90.000240,3.000000,3.000000,0.000000,2.000000,-18.000000,1.000000,,4.000000,A7,9.000000,7,6.000000,n,ww,VR,IR,P,79.999800,f,Darn_that_dream.xml
120.000000,1.997917,1.000000,45.000000,80.000000,90.000240,1.498441,31.000000,0.997917,0.748439,1.997917,1.498441,89.250238,90.000240,0.000000,9.000000,3.000000,18.000000,10.000000,1.000000,,2.000000,D7,2.000000,7,7.000000,y,ww,IR,P,SB,79.999800,i,Darn_that_dream.xml
120.000000,1.997917,1.000000,55.000000,80.000000,90.000240,1.498441,31.000000,1.997917,1.498441,1.997917,1.498441,90.000240,90.000240,0.000000,7.000000,3.000000,-10.000000,5.000000,1.000000,,0.000000,D7,2.000000,7,5.000000,n,ww,P,SB,VR,79.999800,m,Darn_that_dream.xml
120.000000,1.997917,1.000000,60.000000,80.000000,90.000240,1.498441,31.000000,1.997917,1.498441,1.997917,1.498441,90.000240,90.000240,0.000000,0.000000,3.000000,-5.000000,2.000000,1.000000,,7.000000,D7,2.000000,7,2.000000,n,ww,SB,VR,SA,79.999800,m,Darn_that_dream.xml
120.000000,1.997917,1.000000,62.000000,80.000000,90.000240,1.498441,31.000000,1.997917,1.498441,1.997917,1.498441,90.000240,91.500244,0.000000,2.000000,3.000000,-2.000000,-12.000000,1.000000,,5.000000,D7,2.000000,7,0.000000,y,ww,VR,SA,IR,79.999800,f,Darn_that_dream.xml
122.000000,1.997917,1.000000,50.000000,80.000000,91.500244,1.498441,31.000000,1.997917,1.498441,1.997917,1.498441,90.000240,91.500244,2.000000,2.000000,3.000000,12.000000,10.000000,1.000000,,5.000000,G6,7.000000,6,5.000000,n,ww,SA,IR,SB,79.999800,i,Darn_that_dream.xml
122.000000,1.997917,1.000000,60.000000,80.000000,91.500244,1.498441,31.000000,1.997917,1.498441,1.997917,1.498441,91.500244,91.500244,2.000000,0.000000,3.000000,-10.000000,6.000000,1.000000,,7.000000,G6,7.000000,6,7.000000,y,ww,IR,SB,VR,79.999800,m,Darn_that_dream.xml
122.000000,1.997917,1.000000,66.000000,80.000000,91.500244,1.498441,31.000000,1.997917,1.498441,1.997917,1.498441,91.500244,91.500244,2.000000,6.000000,3.000000,-6.000000,5.000000,1.000000,,1.000000,G6,7.000000,6,1.000000,n,ww,SB,VR,SA,79.999800,m,Darn_that_dream.xml
122.000000,1.997917,1.000000,71.000000,80.000000,91.500244,1.498441,31.000000,1.997917,1.498441,3.997917,2.998445,91.500244,93.000248,2.000000,11.000000,3.000000,-5.000000,-24.000000,1.000000,,4.000000,G6,7.000000,6,4.000000,y,ww,VR,SA,IR,79.999800,f,Darn_that_dream.xml
124.000000,3.997917,1.000000,47.000000,80.000000,93.000248,2.998445,32.000000,1.997917,1.498441,3.997917,2.998445,91.500244,93.000248,0.000000,11.000000,2.000000,24.000000,8.000000,1.000000,,4.000000,G6,7.000000,6,4.000000,y,ww,SA,IR,NA,79.999800,i,Darn_that_dream.xml
124.000000,3.997917,1.000000,55.000000,80.000000,93.000248,2.998445,32.000000,3.997917,2.998445,3.997917,2.998445,93.000248,93.000248,0.000000,7.000000,2.000000,-8.000000,7.000000,1.000000,,0.000000,G6,7.000000,6,0.000000,y,ww,IR,NA,NA,79.999800,m,Darn_that_dream.xml
124.000000,3.997917,1.000000,62.000000,80.000000,93.000248,2.998445,32.000000,3.997917,2.998445,3.997917,2.998445,93.000248,93.000248,0.000000,2.000000,2.000000,-7.000000,5.000000,1.000000,,5.000000,G6,7.000000,6,5.000000,n,ww,NA,NA,NA,79.999800,m,Darn_that_dream.xml
124.000000,3.997917,1.000000,67.000000,80.000000,93.000248,2.998445,32.000000,3.997917,2.998445,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,3.000000,-5.000000,-24.000000,1.000000,,0.000000,G6,7.000000,6,0.000000,y,ww,NA,NA,NA,79.999800,f,Darn_that_dream.xml
